period,value_reported,source_url,source_quote,derivation,precision,context,source_type,source_unit,source_value_reported
2023Q3,214,https://s203.q4cdn.com/636242992/files/doc_financials/2023/q3/3Q23-Other-Financial-Disclosures-PDF.pdf,"ZYTIGA / abiraterone acetate WW third quarter 2023 and 2022 then nine months 2023 and 2022, USD millions, percentage-change columns omitted | 214 | 456 | 686 | 1,500",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,214
2023Q4,201,https://s203.q4cdn.com/636242992/files/doc_financials/2023/q4/4Q23-Other-Financial-Disclosures.pdf,"ZYTIGA / abiraterone acetate WW fourth quarter 2023 and 2022 then twelve months 2023 and 2022, USD millions, percentage-change columns omitted | 201 | 270 | 887 | 1,770",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,201
2024Q1,181.0,https://s203.q4cdn.com/636242992/files/doc_financials/2024/q1/1Q24-Other-Financial-Disclosures.pdf,"ZYTIGA / abiraterone acetate WW first quarter 2024 and 2023, USD millions, percentage-change columns omitted | 181 | 245",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,181.0
2024Q2,165.0,https://s203.q4cdn.com/636242992/files/doc_financials/2024/q2/PROTECTED-2Q24-Other-Financial-Disclosures.pdf,"ZYTIGA / abiraterone acetate WW second quarter 2024 and 2023 then six months 2024 and 2023, USD millions, percentage-change columns omitted | 165 | 227 | 346 | 472",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,165.0
2024Q3,150.0,https://s203.q4cdn.com/636242992/files/doc_financials/2024/q3/PROTECTED-3Q24-Other-Financial-Disclosures.pdf,"ZYTIGA / abiraterone acetate WW third quarter 2024 and 2023 then nine months 2024 and 2023, USD millions, percentage-change columns omitted | 150 | 214 | 496 | 686",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,150.0
2024Q4,135.0,https://s203.q4cdn.com/636242992/files/doc_financials/2024/q4/PROTECTED-4Q24-Other-Financial-Disclosures.pdf,"ZYTIGA / abiraterone acetate WW fourth quarter 2024 and 2023 then twelve months 2024 and 2023, USD millions, percentage-change columns omitted | 135 | 201 | 631 | 887",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,135.0
2025Q1,125.0,https://s203.q4cdn.com/636242992/files/doc_financials/2025/q1/1Q25-Other-Financial-Disclosures.pdf,"ZYTIGA / abiraterone acetate WW first quarter 2025 and 2024, USD millions, percentage-change columns omitted | 125 | 181",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,125.0
2025Q2,145.0,https://s203.q4cdn.com/636242992/files/doc_financials/2025/q2/2Q25-Other-Financial-Disclosures.pdf,"ZYTIGA / abiraterone acetate WW second quarter 2025 and 2024 then six months 2025 and 2024, USD millions, percentage-change columns omitted | 145 | 165 | 270 | 346",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,145.0
2025Q3,113.0,https://s203.q4cdn.com/636242992/files/doc_financials/2025/q3/3Q25-Other-Financial-Disclosures.pdf,"ZYTIGA / abiraterone acetate WW third quarter 2025 and 2024 then nine months 2025 and 2024, USD millions, percentage-change columns omitted | 113 | 150 | 383 | 496",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,113.0
2025Q4,119.0,https://s203.q4cdn.com/636242992/files/doc_financials/2025/q4/4Q25-Other-Financial-Disclosures.pdf,"ZYTIGA / abiraterone acetate WW fourth quarter 2025 and 2024 then twelve months 2025 and 2024, USD millions, percentage-change columns omitted | 119 | 135 | 502 | 631",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,119.0
